transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date,is_refunded,refund_date,refund_reason
24456,1607,fashion,149.45,1,2020-09-13,0,,
24457,68,electronics,992.42,1,2023-02-22,0,,
24458,1911,home,273.29,1,2024-02-24,0,,
24459,4034,electronics,1149.97,1,2024-04-04,0,,
24460,9958,electronics,1017.54,0,2020-11-24,0,,
24461,7786,home,379.17,0,2020-07-21,0,,
24462,5711,toys,46.09,1,2021-12-31,0,,
24463,311,sports,185.39,0,2021-06-30,0,,
24464,812,fashion,55.72,1,2022-07-08,0,,
24465,2130,toys,47.27,0,2019-04-22,0,,
24466,4944,fashion,104.16,0,2022-10-03,0,,
24467,4967,home,133.27,0,2021-05-28,0,,
24468,2433,fashion,172.18,0,2023-08-28,0,,
24469,4289,toys,27.13,0,2024-11-15,0,,
24470,7880,sports,49.18,0,2022-09-01,0,,
24471,9426,beauty,150.76,1,2022-06-30,0,,
24472,6109,beauty,212.1,0,2021-02-21,0,,
24473,3385,beauty,74.64,1,2022-09-01,1,1663718400000000000,late_delivery
24474,6000,sports,71.21,0,2019-08-03,0,,
24475,9840,home,160.28,0,2021-08-18,0,,
24476,6051,fashion,68.43,0,2024-05-11,0,,
24477,7631,toys,27.23,1,2023-12-15,0,,
24478,4249,toys,42.95,0,2023-12-27,0,,
24479,595,fashion,22.92,1,2021-09-15,0,,
24480,9544,home,80.26,1,2021-09-28,0,,
24481,8388,toys,61.06,1,2020-09-25,1,1601769600000000000,late_delivery
24482,5497,sports,135.46,0,2022-08-26,0,,
24483,9364,fashion,77.65,0,2020-10-11,0,,
24484,1025,beauty,22.92,1,2023-01-17,0,,
24485,2883,home,177.18,0,2022-07-04,0,,
24486,6337,electronics,1012.25,0,2024-07-15,0,,
24487,8699,toys,33.83,0,2024-12-13,0,,
24488,1071,sports,289.83,0,2022-08-02,0,,
24489,6354,sports,129.19,1,2019-03-28,0,,
24490,2889,beauty,149.96,1,2019-10-28,0,,
24491,9361,toys,66.13,0,2023-08-07,0,,
24492,4235,electronics,1182.18,0,2019-09-09,0,,
24493,8939,toys,36.01,0,2020-06-06,1,1591747200000000000,late_delivery
24494,5799,electronics,275.93,0,2019-06-30,0,,
24495,8503,toys,46.61,0,2019-01-20,0,,
24496,3987,electronics,771.35,1,2021-09-06,0,,
24497,7194,home,481.35,0,2019-11-06,0,,
24498,1824,fashion,86.23,0,2022-07-10,0,,
24499,2076,electronics,245.35,0,2021-06-21,0,,
24500,9530,fashion,124.15,0,2020-07-03,0,,
24501,4883,toys,11.48,0,2023-03-04,0,,
24502,7924,toys,39.78,0,2024-03-19,0,,
24503,2716,sports,134.7,1,2023-06-23,0,,
24504,3046,toys,27.84,0,2022-11-02,0,,
24505,4994,electronics,1162.52,1,2021-05-28,0,,
24506,5551,sports,132.95,1,2024-04-04,0,,
24507,5247,beauty,270.52,0,2020-07-26,0,,
24508,3003,electronics,690.87,1,2019-12-15,0,,
24509,1934,fashion,151.29,1,2024-11-08,0,,
24510,4652,electronics,623.96,0,2023-07-01,0,,
24511,6937,electronics,1191.11,0,2022-10-06,0,,
24512,5776,electronics,822.03,0,2020-04-04,0,,
24513,3811,home,111.74,1,2019-07-08,0,,
24514,5906,home,42.96,0,2020-01-28,0,,
24515,262,electronics,1125.35,1,2020-07-19,0,,
24516,2770,fashion,129.89,1,2021-09-10,0,,
24517,8940,electronics,261.61,0,2021-12-10,0,,
24518,5764,electronics,930.66,1,2023-12-15,1,1704499200000000000,late_delivery
24519,1566,electronics,388.51,0,2019-10-12,0,,
24520,7409,electronics,999.69,0,2021-01-03,0,,
24521,643,toys,52.69,0,2020-03-02,0,,
24522,8706,fashion,39.79,1,2022-11-22,0,,
24523,9623,home,72.64,1,2023-02-11,0,,
24524,8406,electronics,639.42,0,2021-07-21,0,,
24525,1344,beauty,282.33,0,2024-10-31,0,,
24526,6588,beauty,178.1,1,2023-12-06,0,,
24527,2206,fashion,141.46,0,2020-01-14,0,,
24528,1678,beauty,151.45,0,2023-02-18,1,1677974400000000000,late_delivery
24529,3971,fashion,81.45,1,2020-10-11,0,,
24530,670,home,418.22,0,2019-05-12,0,,
24531,9430,sports,149.75,0,2022-11-21,0,,
24532,7270,fashion,42.65,0,2021-04-13,0,,
24533,8196,toys,29.22,1,2019-09-19,0,,
24534,4919,home,298.24,0,2019-11-16,1,1574294400000000000,late_delivery
24535,6815,home,225.19,0,2020-08-17,0,,
24536,3674,beauty,122.59,0,2023-08-31,0,,
24537,2607,sports,207.25,0,2022-09-10,0,,
24538,2128,beauty,198.17,0,2022-03-11,0,,
24539,2201,home,184.45,1,2021-09-15,0,,
24540,296,toys,35.16,0,2023-01-02,0,,
24541,7999,beauty,230.58,0,2020-07-21,0,,
24542,1409,toys,74.49,0,2021-04-03,0,,
24543,3322,electronics,490.43,0,2020-02-05,0,,
24544,1022,electronics,456.47,0,2024-12-03,0,,
24545,8330,electronics,428.54,0,2023-01-31,0,,
24546,6406,home,105.09,0,2022-10-10,0,,
24547,3391,fashion,80.35,1,2024-05-10,0,,
24548,5280,electronics,691.81,0,2020-06-08,0,,
24549,103,home,287.22,0,2019-05-26,0,,
24550,8622,sports,213.49,0,2023-12-19,0,,
24551,8793,toys,13.68,1,2019-08-10,0,,
24552,3536,home,298.25,0,2020-02-27,0,,
24553,1206,fashion,60.8,0,2021-05-10,0,,
24554,716,home,150.0,0,2021-11-25,0,,
24555,7149,fashion,146.36,0,2024-09-26,0,,
24556,3317,electronics,311.15,1,2022-01-16,0,,
24557,6766,beauty,112.15,0,2024-02-13,0,,
24558,9571,fashion,122.02,0,2021-11-21,0,,
24559,8131,electronics,825.02,0,2022-03-07,0,,
24560,9708,beauty,33.46,0,2022-09-22,0,,
24561,3881,electronics,226.19,0,2024-02-02,0,,
24562,4411,beauty,203.5,0,2021-08-04,0,,
24563,8344,beauty,286.88,1,2022-05-31,0,,
24564,5964,home,499.31,0,2020-06-26,1,1595376000000000000,wrong_item
24565,9102,sports,296.39,0,2022-12-06,0,,
24566,82,beauty,118.44,0,2024-05-01,0,,
24567,1997,sports,87.71,0,2022-07-30,0,,
24568,3198,beauty,47.62,0,2019-07-04,0,,
24569,2155,fashion,72.13,0,2022-02-17,0,,
24570,857,sports,97.52,0,2022-11-24,0,,
24571,982,toys,50.38,0,2020-04-20,0,,
24572,3322,beauty,123.26,0,2020-11-13,0,,
24573,4648,electronics,393.11,0,2024-11-01,0,,
24574,1995,toys,52.88,0,2021-05-26,0,,
24575,1213,fashion,71.69,0,2022-04-18,0,,
24576,5361,toys,34.75,0,2019-01-02,0,,
24577,7671,home,315.28,1,2021-06-30,0,,
24578,3530,fashion,38.91,1,2021-12-12,0,,
24579,3937,fashion,143.88,1,2021-07-16,0,,
24580,8147,home,484.1,0,2019-06-15,0,,
24581,1623,home,265.78,1,2021-06-21,0,,
24582,2642,electronics,737.85,1,2020-04-12,0,,
24583,8595,electronics,553.88,0,2022-10-27,1,1668643200000000000,late_delivery
24584,4442,beauty,287.88,0,2024-02-13,0,,
24585,6783,fashion,41.27,0,2019-08-23,0,,
24586,843,toys,66.95,0,2022-12-15,0,,
24587,7706,electronics,832.95,0,2024-04-20,0,,
24588,4375,toys,65.4,0,2024-09-24,0,,
24589,3807,electronics,1147.98,0,2023-12-25,0,,
24590,5516,fashion,99.38,1,2023-10-09,0,,
24591,2203,toys,30.18,0,2021-06-08,0,,
24592,3086,fashion,144.72,1,2023-11-17,0,,
24593,9487,home,428.5,0,2019-04-30,0,,
24594,3492,electronics,870.57,1,2020-02-07,0,,
24595,7321,home,430.54,1,2019-07-01,0,,
24596,7412,fashion,136.85,0,2024-12-29,1,1736035200000000000,late_delivery
24597,9079,sports,288.09,0,2023-10-24,0,,
24598,1338,sports,179.79,0,2024-02-11,0,,
24599,1272,fashion,80.88,0,2021-01-29,0,,
24600,474,fashion,128.88,0,2022-11-16,1,1670371200000000000,damaged
24601,6847,sports,39.35,0,2020-03-19,0,,
24602,604,beauty,159.55,0,2023-12-30,0,,
24603,6845,fashion,143.74,0,2023-03-14,0,,
24604,3151,fashion,47.03,1,2024-08-03,0,,
24605,1626,home,224.19,0,2021-08-30,0,,
24606,1942,sports,118.08,1,2019-11-20,0,,
24607,4269,beauty,113.79,0,2024-01-02,0,,
24608,4095,sports,202.18,0,2020-02-29,0,,
24609,7614,home,268.85,1,2020-04-15,0,,
24610,4549,sports,243.25,0,2024-09-17,0,,
24611,1665,toys,14.05,0,2021-08-03,0,,
24612,5633,electronics,626.6,1,2020-11-18,0,,
24613,7056,fashion,22.24,0,2023-02-08,0,,
24614,4447,electronics,381.9,0,2021-10-15,1,1635984000000000000,changed_mind
24615,4660,sports,237.11,0,2019-06-22,0,,
24616,1360,beauty,49.69,0,2020-03-14,0,,
24617,691,sports,49.56,0,2023-02-19,0,,
24618,9298,sports,132.4,0,2022-02-13,1,1647129600000000000,damaged
24619,6900,beauty,237.54,0,2022-12-09,0,,
24620,1656,toys,54.66,0,2021-07-10,0,,
24621,8167,home,399.61,0,2022-05-12,0,,
24622,2373,toys,13.47,0,2024-03-06,0,,
24623,400,electronics,741.91,0,2023-05-18,0,,
24624,8240,home,248.51,1,2021-07-23,0,,
24625,266,fashion,163.36,0,2024-09-17,0,,
24626,8972,beauty,226.46,0,2024-09-25,0,,
24627,9508,fashion,87.89,0,2024-03-11,1,1711152000000000000,changed_mind
24628,4166,sports,175.08,0,2022-09-18,0,,
24629,9946,beauty,138.95,0,2021-10-02,0,,
24630,9662,sports,143.52,0,2019-03-01,0,,
24631,489,home,331.68,0,2024-09-10,0,,
24632,9410,beauty,80.63,0,2021-05-29,0,,
24633,936,home,193.26,0,2023-02-26,0,,
24634,6983,beauty,98.16,1,2023-03-28,0,,
24635,4242,sports,244.22,0,2019-02-10,0,,
24636,4538,toys,75.94,0,2019-05-18,0,,
24637,2163,toys,39.0,0,2020-06-11,0,,
24638,2915,sports,41.59,0,2021-08-27,0,,
24639,5637,electronics,248.23,0,2023-08-23,0,,
24640,7471,beauty,131.88,0,2019-12-07,0,,
24641,2000,sports,130.6,0,2023-02-27,0,,
24642,456,home,107.23,1,2019-08-13,0,,
24643,7159,sports,245.99,0,2023-05-01,0,,
24644,6930,toys,45.01,1,2024-01-17,0,,
24645,8535,beauty,50.54,0,2024-06-14,0,,
24646,5740,fashion,35.8,0,2020-03-26,0,,
24647,9661,toys,41.22,0,2021-07-29,0,,
24648,5713,electronics,272.68,0,2023-06-04,0,,
24649,8012,fashion,109.79,1,2019-06-23,0,,
24650,1937,toys,36.95,0,2022-05-16,0,,
24651,1168,toys,74.38,0,2023-04-03,0,,
24652,2690,home,232.7,0,2021-06-11,0,,
24653,1606,electronics,795.15,0,2021-09-16,0,,
24654,5013,beauty,247.18,0,2020-10-30,1,1604188800000000000,late_delivery
24655,4548,sports,104.81,1,2024-10-31,0,,
24656,1707,beauty,163.33,0,2019-10-05,0,,
24657,4129,electronics,276.99,0,2024-09-16,0,,
24658,536,toys,40.29,0,2021-06-21,0,,
24659,2791,beauty,125.23,1,2022-03-11,0,,
24660,5744,sports,139.89,1,2024-06-29,0,,
24661,3131,toys,17.52,0,2020-11-08,0,,
24662,6204,sports,131.55,0,2023-09-14,0,,
24663,9684,electronics,1063.78,0,2023-11-18,0,,
24664,4691,toys,75.59,0,2019-12-14,1,1576454400000000000,changed_mind
24665,6546,fashion,58.68,0,2022-07-26,1,1659312000000000000,late_delivery
24666,9442,home,178.23,0,2022-04-20,0,,
24667,3261,toys,10.67,0,2019-12-11,0,,
24668,9778,home,93.17,0,2022-08-13,0,,
24669,2982,beauty,116.63,0,2019-12-21,0,,
24670,3408,electronics,869.36,0,2019-09-08,0,,
24671,8094,sports,101.82,0,2020-12-12,0,,
24672,3543,home,74.68,1,2020-06-06,0,,
24673,1986,home,376.2,0,2022-09-17,0,,
24674,668,electronics,640.1,0,2024-09-13,0,,
24675,5408,home,278.83,0,2019-04-25,0,,
24676,2369,home,189.97,0,2024-06-01,1,1717545600000000000,damaged
24677,6270,toys,52.91,0,2021-04-25,0,,
24678,9231,home,449.76,0,2023-05-08,0,,
24679,373,beauty,175.05,1,2021-09-11,1,1631404800000000000,damaged
24680,3680,electronics,766.89,1,2021-05-24,0,,
24681,2306,electronics,542.24,1,2021-12-23,0,,
24682,9704,electronics,236.76,0,2021-12-08,0,,
24683,9128,electronics,599.97,0,2022-03-18,0,,
24684,6142,electronics,1120.87,1,2021-04-13,0,,
24685,1620,beauty,210.46,0,2023-06-11,0,,
24686,663,toys,44.32,1,2020-07-12,0,,
24687,1637,electronics,801.93,1,2024-12-23,0,,
24688,7972,sports,176.39,1,2019-11-05,0,,
24689,8579,home,459.71,0,2019-09-04,0,,
24690,7479,toys,25.67,0,2024-08-08,0,,
24691,2193,toys,72.21,0,2019-09-30,0,,
24692,7041,fashion,130.16,0,2023-02-09,0,,
24693,4578,electronics,284.13,0,2023-03-16,0,,
24694,5801,beauty,124.13,0,2023-05-31,0,,
24695,6550,toys,40.54,0,2024-04-29,0,,
24696,9657,electronics,237.08,0,2023-05-13,0,,
24697,3550,sports,175.18,1,2024-01-31,1,1708473600000000000,changed_mind
24698,7153,beauty,92.62,0,2019-02-04,0,,
24699,1334,home,250.74,0,2023-06-21,0,,
24700,6450,fashion,90.2,0,2023-02-10,0,,
24701,4992,fashion,103.47,0,2020-04-15,0,,
24702,7243,home,429.26,0,2022-04-22,1,1651881600000000000,damaged
24703,8698,sports,238.61,0,2023-01-08,0,,
24704,3346,electronics,1066.65,0,2022-11-02,0,,
24705,5935,toys,50.06,0,2020-09-18,0,,
24706,3263,electronics,796.6,0,2020-02-26,0,,
24707,3964,fashion,88.88,0,2020-01-21,0,,
24708,1736,electronics,903.08,1,2020-05-05,0,,
24709,9604,beauty,77.37,0,2022-09-02,0,,
24710,7582,fashion,96.03,0,2021-08-30,0,,
24711,3192,fashion,134.27,0,2022-06-16,0,,
24712,9095,home,397.82,0,2019-08-24,0,,
24713,1252,fashion,59.67,0,2021-11-10,0,,
24714,5418,sports,70.83,1,2022-10-02,0,,
24715,4962,home,172.73,0,2024-10-16,0,,
24716,7564,electronics,1116.16,1,2020-07-27,0,,
24717,4924,home,99.4,0,2021-01-07,0,,
24718,4507,home,478.42,0,2022-10-22,0,,
24719,6828,sports,298.55,1,2021-09-26,0,,
24720,6819,toys,64.84,0,2021-09-05,0,,
24721,4068,electronics,948.44,1,2023-02-23,0,,
24722,8516,home,478.51,1,2023-01-02,0,,
24723,8596,sports,101.35,0,2021-09-21,0,,
24724,6234,beauty,56.12,1,2024-08-19,0,,
24725,8198,home,418.63,0,2021-10-11,0,,
24726,249,fashion,47.35,0,2023-04-23,0,,
24727,7206,electronics,197.68,0,2021-03-04,0,,
24728,461,beauty,75.01,0,2021-11-12,0,,
24729,8110,home,241.44,0,2024-08-28,0,,
24730,7806,home,267.75,1,2022-06-07,0,,
24731,1711,toys,14.38,0,2022-02-23,0,,
24732,1882,fashion,90.94,1,2021-07-03,0,,
24733,8073,toys,52.3,0,2024-10-18,0,,
24734,4546,sports,280.91,1,2022-06-23,0,,
24735,8685,home,144.57,0,2020-08-07,0,,
24736,8238,toys,24.77,0,2019-08-21,0,,
24737,3796,beauty,129.04,0,2023-04-04,0,,
24738,5988,home,492.48,0,2020-10-28,0,,
24739,3495,fashion,73.8,1,2022-04-25,0,,
24740,4073,beauty,32.28,1,2021-08-28,0,,
24741,6150,toys,28.59,0,2022-11-26,0,,
24742,971,toys,49.08,1,2020-10-20,0,,
24743,5029,electronics,583.17,0,2020-05-20,1,1590537600000000000,changed_mind
24744,7529,home,396.14,0,2024-02-05,0,,
24745,4270,beauty,190.04,0,2021-01-02,0,,
24746,8410,fashion,109.51,0,2024-04-12,0,,
24747,2352,electronics,489.14,1,2020-04-21,0,,
24748,9337,sports,174.52,1,2020-03-18,0,,
24749,1794,fashion,118.49,0,2023-08-01,0,,
24750,9946,electronics,338.16,1,2023-04-02,0,,
24751,9146,beauty,226.04,0,2021-02-11,0,,
24752,3896,beauty,130.02,0,2021-03-29,0,,
24753,6730,toys,61.96,0,2022-08-26,0,,
24754,8415,toys,22.44,0,2021-12-20,1,1640217600000000000,damaged
24755,1209,fashion,125.04,1,2021-08-27,0,,
24756,5289,electronics,178.23,0,2023-07-23,0,,
24757,7858,home,113.12,1,2019-06-27,0,,
24758,6951,fashion,162.58,0,2019-07-15,0,,
24759,7350,home,252.28,0,2019-07-28,0,,
24760,7066,fashion,101.26,1,2019-09-29,0,,
24761,7288,home,457.49,0,2024-09-08,0,,
24762,1837,toys,43.95,0,2021-04-13,0,,
24763,6252,home,341.11,0,2022-02-12,0,,
24764,2358,electronics,383.05,0,2023-08-29,0,,
24765,6661,fashion,33.05,0,2020-11-08,0,,
24766,1018,beauty,118.94,1,2024-11-21,0,,
24767,286,fashion,147.79,0,2022-03-27,0,,
24768,9220,sports,145.11,0,2021-04-25,0,,
24769,6534,toys,21.77,0,2023-08-23,0,,
24770,1162,sports,172.63,1,2023-09-13,0,,
24771,1723,sports,93.88,1,2022-09-22,0,,
24772,3228,electronics,1144.0,1,2022-10-17,0,,
24773,2904,toys,50.42,0,2022-08-20,0,,
24774,7513,sports,295.23,0,2019-05-04,0,,
24775,7415,beauty,32.06,0,2024-08-04,0,,
24776,4349,beauty,23.24,0,2023-01-08,0,,
24777,7085,beauty,153.59,0,2024-05-23,0,,
24778,2545,sports,261.36,1,2024-08-06,0,,
24779,1399,sports,166.83,0,2019-11-17,0,,
24780,426,toys,71.33,0,2023-09-20,0,,
24781,158,sports,56.56,0,2021-05-24,0,,
24782,4069,electronics,884.29,1,2022-04-28,0,,
24783,655,toys,56.19,1,2024-05-04,0,,
24784,3583,sports,172.59,0,2020-04-05,1,1587859200000000000,damaged
24785,3540,home,226.35,1,2023-11-28,0,,
24786,739,toys,55.29,0,2022-09-20,0,,
24787,1407,home,293.04,0,2024-02-28,0,,
24788,4736,fashion,63.62,0,2024-07-28,0,,
24789,4850,sports,49.29,0,2022-12-28,0,,
24790,7680,fashion,81.86,1,2024-07-03,0,,
24791,49,toys,45.87,0,2021-05-01,1,1620950400000000000,wrong_item
24792,356,toys,45.6,1,2024-10-06,0,,
24793,5085,sports,139.16,0,2024-01-17,0,,
24794,9696,sports,111.66,1,2020-02-18,0,,
24795,866,home,201.23,0,2023-07-30,0,,
24796,9797,sports,94.44,0,2020-01-28,1,1581120000000000000,late_delivery
24797,6092,sports,182.37,0,2020-12-17,0,,
24798,4352,fashion,155.98,0,2023-03-06,0,,
24799,2391,fashion,160.75,0,2020-07-03,0,,
24800,7203,sports,298.24,1,2021-07-28,0,,
24801,3698,electronics,243.26,0,2021-08-24,0,,
24802,6968,electronics,374.97,1,2023-04-20,0,,
24803,1452,electronics,916.72,1,2021-05-24,0,,
24804,7969,sports,200.67,0,2024-06-29,0,,
24805,8977,electronics,290.56,0,2021-09-06,0,,
24806,6141,fashion,120.96,0,2024-08-14,0,,
24807,8366,home,226.97,0,2023-11-21,1,1702166400000000000,wrong_item
24808,2290,electronics,1154.7,1,2021-02-20,0,,
24809,4627,electronics,1048.0,1,2022-01-27,0,,
24810,9514,fashion,31.72,1,2024-08-20,0,,
24811,8983,beauty,45.2,1,2021-09-29,0,,
24812,524,beauty,136.78,0,2019-07-07,0,,
24813,8513,fashion,21.34,0,2019-09-24,0,,
24814,8329,electronics,249.11,1,2024-07-20,0,,
24815,9106,home,468.99,0,2020-06-27,0,,
24816,5876,toys,65.47,0,2021-01-03,0,,
24817,4274,electronics,856.34,0,2024-06-23,0,,
24818,3618,toys,68.12,0,2020-10-19,0,,
24819,5174,sports,90.02,0,2023-05-25,0,,
24820,7033,beauty,223.16,0,2023-10-14,0,,
24821,5976,sports,192.36,0,2022-05-22,0,,
24822,7277,fashion,155.78,0,2022-11-19,0,,
24823,3142,fashion,65.23,0,2024-02-25,1,1710979200000000000,changed_mind
24824,3845,sports,233.84,0,2021-10-12,0,,
24825,3995,toys,69.69,1,2019-06-26,0,,
24826,3506,toys,48.43,0,2021-04-13,0,,
24827,7745,beauty,135.86,0,2021-07-27,0,,
24828,2209,home,476.38,0,2019-05-22,0,,
24829,1545,toys,21.83,1,2023-10-15,0,,
24830,1512,home,56.69,1,2022-07-09,0,,
24831,4798,sports,70.16,0,2024-03-24,0,,
24832,7834,fashion,129.35,0,2019-01-23,0,,
24833,8669,home,402.92,0,2024-12-18,0,,
24834,8915,electronics,902.67,1,2021-01-26,0,,
24835,2194,beauty,137.56,0,2019-09-03,0,,
24836,1811,beauty,290.92,0,2024-06-04,0,,
24837,3952,sports,144.4,0,2021-10-19,0,,
24838,5322,fashion,177.01,1,2021-03-01,0,,
24839,9558,fashion,166.9,0,2019-08-29,0,,
24840,825,home,227.29,0,2019-05-20,0,,
24841,466,electronics,319.06,0,2020-03-08,0,,
24842,3897,home,81.33,0,2024-11-21,0,,
24843,9937,beauty,168.81,0,2024-07-19,0,,
24844,9456,fashion,142.11,0,2023-03-19,0,,
24845,3082,beauty,69.29,0,2024-04-01,0,,
24846,6110,fashion,70.91,0,2023-05-18,0,,
24847,3623,electronics,812.06,0,2019-08-04,1,1567296000000000000,wrong_item
24848,1922,beauty,149.04,0,2022-04-26,0,,
24849,3029,home,317.78,1,2020-01-15,0,,
24850,645,electronics,860.19,1,2019-05-18,0,,
24851,6755,fashion,80.91,0,2022-01-29,0,,
24852,7970,beauty,240.07,0,2023-03-23,0,,
24853,1082,toys,59.2,0,2024-09-03,0,,
24854,4221,toys,58.13,0,2019-05-23,0,,
24855,8813,fashion,43.92,0,2021-01-07,0,,
24856,2899,toys,43.2,1,2023-01-19,0,,
24857,5813,electronics,756.03,1,2020-05-14,0,,
24858,2037,toys,25.85,0,2023-08-15,0,,
24859,5207,electronics,946.5,1,2019-07-05,0,,
24860,726,home,95.7,1,2022-04-27,0,,
24861,1312,electronics,307.35,0,2019-03-17,0,,
24862,4636,sports,135.73,0,2022-10-09,0,,
24863,1161,electronics,292.11,0,2024-06-12,0,,
24864,807,fashion,21.86,0,2019-06-05,0,,
24865,2849,fashion,85.82,1,2020-02-01,1,1582329600000000000,changed_mind
24866,1735,home,338.33,0,2024-08-27,0,,
24867,2962,electronics,669.9,0,2020-09-04,0,,
24868,1743,electronics,204.79,1,2022-01-06,0,,
24869,2852,fashion,57.19,0,2023-08-30,0,,
24870,6755,beauty,166.82,0,2022-12-03,0,,
24871,3614,electronics,925.0,0,2019-09-08,0,,
24872,6927,electronics,983.61,0,2024-04-14,0,,
24873,4978,home,278.91,0,2023-01-30,0,,
24874,694,home,337.22,0,2020-09-19,0,,
24875,7214,sports,272.96,0,2021-10-19,1,1636070400000000000,wrong_item
24876,1151,fashion,30.43,0,2021-12-06,0,,
24877,7019,sports,47.77,0,2019-01-19,0,,
24878,3346,toys,42.05,0,2024-10-04,0,,
24879,5625,home,320.48,0,2023-10-05,0,,
24880,5623,fashion,20.74,0,2020-10-25,0,,
24881,2755,beauty,146.71,0,2023-08-02,0,,
24882,4020,fashion,47.64,0,2020-05-21,0,,
24883,9292,toys,55.16,1,2019-03-19,0,,
24884,9973,home,163.16,0,2022-07-17,0,,
24885,2691,sports,272.54,0,2024-06-26,0,,
24886,7278,toys,14.47,0,2022-09-03,0,,
24887,8694,home,412.23,0,2023-03-31,0,,
24888,6259,sports,129.85,0,2019-11-10,0,,
24889,6304,sports,260.0,0,2019-06-15,0,,
24890,2257,beauty,248.23,1,2020-02-03,0,,
24891,8007,home,150.07,0,2023-09-30,0,,
24892,4369,electronics,203.1,0,2023-08-22,1,1693267200000000000,late_delivery
24893,5420,toys,58.69,0,2021-08-19,0,,
24894,4322,home,134.02,0,2021-01-13,0,,
24895,8239,sports,280.54,0,2023-08-02,0,,
24896,4542,home,70.93,0,2021-03-12,0,,
24897,7977,toys,32.68,0,2020-07-14,0,,
24898,5305,home,45.82,0,2020-12-07,0,,
24899,5339,electronics,482.87,1,2023-11-21,0,,
24900,8748,fashion,106.6,0,2023-06-05,0,,
24901,2572,home,341.24,0,2022-02-15,0,,
24902,1795,electronics,912.76,0,2021-06-24,0,,
24903,2853,beauty,253.37,1,2021-05-13,0,,
24904,8001,beauty,51.02,0,2020-05-07,1,1589760000000000000,damaged
24905,1586,beauty,233.32,0,2021-08-25,0,,
24906,1381,beauty,97.94,0,2021-05-12,0,,
24907,6358,sports,58.71,0,2024-12-21,0,,
24908,8220,fashion,62.5,0,2021-10-26,1,1637539200000000000,late_delivery
24909,7070,sports,260.24,0,2019-02-16,0,,
24910,9087,beauty,195.67,1,2022-03-01,0,,
24911,1638,beauty,187.27,0,2024-05-13,0,,
24912,5585,toys,50.92,0,2024-05-23,0,,
24913,650,home,227.97,0,2024-11-11,0,,
24914,7894,beauty,136.76,0,2021-01-18,0,,
24915,7890,electronics,305.74,0,2022-11-29,0,,
24916,1028,fashion,73.22,0,2021-08-03,0,,
24917,7035,home,275.53,1,2021-02-01,0,,
24918,9032,electronics,786.32,0,2020-10-03,0,,
24919,6920,electronics,225.22,1,2019-07-03,0,,
24920,5876,beauty,113.47,0,2019-01-28,0,,
24921,7178,home,196.13,1,2020-09-30,1,1602028800000000000,damaged
24922,1143,home,276.93,0,2020-06-24,0,,
24923,2877,toys,59.7,0,2020-11-28,0,,
24924,9205,electronics,816.99,0,2024-10-11,0,,
24925,3587,toys,49.96,0,2024-09-03,0,,
24926,6991,electronics,455.99,1,2022-10-13,1,1666310400000000000,late_delivery
24927,5138,fashion,154.25,1,2019-09-30,0,,
24928,3169,sports,239.88,0,2019-08-26,0,,
24929,2646,fashion,49.38,0,2024-12-18,0,,
24930,2786,beauty,203.44,0,2019-11-19,0,,
24931,1195,home,457.06,0,2019-02-18,0,,
24932,9684,beauty,141.97,0,2019-06-28,0,,
24933,8948,electronics,1121.01,0,2024-03-28,0,,
24934,2137,beauty,26.15,1,2021-02-19,0,,
24935,3643,electronics,692.05,1,2024-11-05,0,,
24936,8357,toys,27.94,0,2021-05-08,0,,
24937,2872,toys,28.35,0,2024-04-14,0,,
24938,3559,toys,71.43,0,2024-08-07,0,,
24939,9862,sports,107.22,0,2021-08-17,0,,
24940,2371,electronics,174.5,0,2020-10-06,0,,
24941,3152,fashion,106.35,0,2023-09-05,0,,
24942,4963,fashion,175.34,0,2024-07-10,0,,
24943,8002,sports,42.15,1,2019-08-20,0,,
24944,8788,beauty,100.16,0,2022-08-08,0,,
24945,2371,toys,42.87,1,2019-11-26,0,,
24946,205,home,422.02,0,2019-09-01,0,,
24947,3029,toys,28.82,0,2019-06-08,0,,
24948,9489,home,198.1,1,2021-09-01,0,,
24949,607,fashion,81.52,0,2022-01-08,0,,
24950,563,fashion,80.74,0,2021-09-11,0,,
24951,9586,sports,76.1,0,2021-12-04,0,,
24952,8750,fashion,166.51,0,2024-02-17,0,,
24953,2722,fashion,146.87,0,2022-04-06,0,,
24954,1562,fashion,176.1,1,2021-07-09,0,,
24955,203,beauty,123.88,0,2023-10-09,0,,
24956,7965,toys,13.17,0,2024-01-27,1,1708387200000000000,late_delivery
24957,1937,toys,18.09,0,2024-04-28,0,,
24958,2443,beauty,120.1,0,2020-11-26,0,,
24959,1057,electronics,1106.62,0,2023-12-15,0,,
24960,7179,fashion,176.97,1,2019-12-11,0,,
24961,1469,electronics,1013.1,1,2024-11-04,0,,
24962,532,sports,86.76,0,2020-04-09,1,1587513600000000000,changed_mind
24963,832,toys,56.18,0,2022-11-03,0,,
24964,8933,home,314.44,1,2023-05-31,0,,
24965,3717,electronics,1014.41,1,2023-08-14,0,,
